t_s,ADC_mean
0.761,1145.66666666667
0.762,1142
0.763,1145.66666666667
0.764,1139.66666666667
0.765,1143.33333333333
0.766,1143
0.767,1143.33333333333
0.768,1140
0.769,1138.33333333333
0.77,1135
0.771,1137.33333333333
0.772,1144
0.773,1141.66666666667
0.774,1142.33333333333
0.775,1139
0.776,1143
0.777,1139.66666666667
0.778,1141.33333333333
0.779,1137.33333333333
0.78,1138
0.781,1133.66666666667
0.782,1142
0.783,1137.33333333333
0.784,1138
0.785,1142.66666666667
0.786,1139.33333333333
0.787,1139.33333333333
0.788,1139.66666666667
0.789,1136.66666666667
0.79,1140.33333333333
0.791,1136.66666666667
0.792,1136.66666666667
0.793,1141.66666666667
0.794,1139.66666666667
0.795,1142.66666666667
0.796,1140
0.797,1133.66666666667
0.798,1141.33333333333
0.799,1132
0.8,1141.33333333333
0.801,1141.33333333333
0.802,1135.33333333333
0.803,1139.66666666667
0.804,1146
0.805,1146.33333333333
0.806,1134.66666666667
0.807,1142.33333333333
0.808,1145.33333333333
0.809,1138
0.81,1137.66666666667
0.811,1136.66666666667
0.812,1133.66666666667
0.813,1144.33333333333
0.814,1141.33333333333
0.815,1141
0.816,1137.33333333333
0.817,1137.66666666667
0.818,1143.33333333333
0.819,1144
0.82,1141.33333333333
0.821,1140.33333333333
0.822,1138
0.823,1136.33333333333
0.824,1137
0.825,1145.66666666667
0.826,1145.33333333333
0.827,1142
0.828,1139
0.829,1139
0.83,1140.66666666667
0.831,1136
0.832,1140.66666666667
0.833,1145
0.834,1138.33333333333
0.835,1139.66666666667
0.836,1146
0.837,1142.66666666667
0.838,1138
0.839,1137.66666666667
0.84,1136.66666666667
0.841,1140.33333333333
0.842,1141.33333333333
0.843,1138.66666666667
0.844,1139.33333333333
0.845,1138.66666666667
0.846,1139.33333333333
0.847,1134
0.848,1140
0.849,1136
0.85,1139
0.851,1140
0.852,1138.66666666667
0.853,1144
0.854,1138.33333333333
0.855,1140.66666666667
0.856,1139
0.857,1136
0.858,1140.33333333333
0.859,1139.33333333333
0.86,1143.33333333333
0.861,1140.33333333333
0.862,1144.33333333333
0.863,1140.33333333333
0.864,1147.33333333333
0.865,1139
0.866,1136.33333333333
0.867,1141.66666666667
0.868,1143.33333333333
0.869,1141.33333333333
0.87,1141.66666666667
0.871,1135.66666666667
0.872,1137.33333333333
0.873,1141
0.874,1146.33333333333
0.875,1137.66666666667
0.876,1145
0.877,1142.66666666667
0.878,1138.33333333333
0.879,1144.66666666667
0.88,1137.66666666667
0.881,1140.33333333333
0.882,1136.66666666667
0.883,1136.66666666667
0.884,1143.33333333333
0.885,1145.33333333333
0.886,1135.33333333333
0.887,1138.33333333333
0.888,1145.66666666667
0.889,1134.66666666667
0.89,1141.66666666667
0.891,1142.33333333333
0.892,1146.33333333333
0.893,1144
0.894,1142.33333333333
0.895,1142.33333333333
0.896,1137
0.897,1134
0.898,1139.66666666667
0.899,1138.33333333333
0.9,1142.66666666667
0.901,1138.33333333333
0.902,1143.66666666667
0.903,1142.33333333333
0.904,1133.66666666667
0.905,1140.66666666667
0.906,1136
0.907,1143.66666666667
0.908,1134.33333333333
0.909,1138
0.91,1137.33333333333
0.911,1142.33333333333
0.912,1141.66666666667
0.913,1144.66666666667
0.914,1141.66666666667
0.915,1135
0.916,1138.66666666667
0.917,1139.33333333333
0.918,1138
0.919,1145.66666666667
0.92,1143.33333333333
0.921,1139.33333333333
0.922,1138.66666666667
0.923,1136.66666666667
0.924,1138.66666666667
0.925,1138.66666666667
0.926,1137.66666666667
0.927,1138.66666666667
0.928,1146.33333333333
0.929,1141.66666666667
0.93,1145.66666666667
0.931,1138
0.932,1138.33333333333
0.933,1139
0.934,1137.33333333333
0.935,1140.66666666667
0.936,1143.33333333333
0.937,1134.66666666667
0.938,1133.33333333333
0.939,1138.66666666667
0.94,1141.33333333333
0.941,1135.66666666667
0.942,1139.66666666667
0.943,1142
0.944,1138.33333333333
0.945,1140.33333333333
0.946,1142
0.947,1138.66666666667
0.948,1140.33333333333
0.949,1140
0.95,1136.66666666667
0.951,1138.33333333333
0.952,1138.33333333333
0.953,1144.33333333333
0.954,1137.66666666667
0.955,1140.66666666667
0.956,1137
0.957,1143.33333333333
0.958,1143.33333333333
0.959,1143.33333333333
0.96,1140
0.961,1144.33333333333
0.962,1132
0.963,1144.33333333333
0.964,1137.33333333333
0.965,1138
0.966,1142
0.967,1138
0.968,1139
0.969,1137.66666666667
0.97,1141
0.971,1135
0.972,1145.66666666667
0.973,1144.33333333333
0.974,1142.66666666667
0.975,1144
0.976,1135.66666666667
0.977,1143.33333333333
0.978,1143
0.979,1136.66666666667
0.98,1136.66666666667
0.981,1138
0.982,1135.33333333333
0.983,1141.33333333333
0.984,1145
0.985,1138.66666666667
0.986,1140
0.987,1136
0.988,1137
0.989,1142.33333333333
0.99,1138.66666666667
0.991,1137
0.992,1137.66666666667
0.993,1141.66666666667
0.994,1140.33333333333
0.995,1142.66666666667
0.996,1140.33333333333
0.997,1140.66666666667
0.998,1139.33333333333
0.999,1135.66666666667
1,1141
