t_s,ADC_mean
0.749,2173.66666666667
0.75,2177
0.751,2175
0.752,2180
0.753,2171.33333333333
0.754,2175.33333333333
0.755,2175.33333333333
0.756,2180.33333333333
0.757,2179.33333333333
0.758,2177.33333333333
0.759,2173.66666666667
0.76,2178
0.761,2175.66666666667
0.762,2178
0.763,2176
0.764,2176
0.765,2174.33333333333
0.766,2180.66666666667
0.767,2175.66666666667
0.768,2178.33333333333
0.769,2171.66666666667
0.77,2173.66666666667
0.771,2172
0.772,2187.33333333333
0.773,2179.33333333333
0.774,2174.33333333333
0.775,2174.66666666667
0.776,2178.66666666667
0.777,2175.66666666667
0.778,2177.66666666667
0.779,2179.66666666667
0.78,2176
0.781,2175
0.782,2186
0.783,2168.66666666667
0.784,2180
0.785,2179.33333333333
0.786,2176
0.787,2172.33333333333
0.788,2176.33333333333
0.789,2183.33333333333
0.79,2171.33333333333
0.791,2179.66666666667
0.792,2178.66666666667
0.793,2180.33333333333
0.794,2174.66666666667
0.795,2176
0.796,2175.66666666667
0.797,2179
0.798,2183
0.799,2173.33333333333
0.8,2178
0.801,2177.66666666667
0.802,2175.66666666667
0.803,2173.33333333333
0.804,2178.33333333333
0.805,2178.66666666667
0.806,2192
0.807,2177
0.808,2182
0.809,2176.66666666667
0.81,2189.66666666667
0.811,2177.66666666667
0.812,2173
0.813,2178.33333333333
0.814,2177
0.815,2175.33333333333
0.816,2180
0.817,2177
0.818,2186.66666666667
0.819,2172.33333333333
0.82,2178.66666666667
0.821,2170
0.822,2176
0.823,2178
0.824,2174.66666666667
0.825,2174
0.826,2179
0.827,2173.33333333333
0.828,2177.66666666667
0.829,2174
0.83,2180
0.831,2176
0.832,2177
0.833,2174.66666666667
0.834,2174.66666666667
0.835,2183
0.836,2181.66666666667
0.837,2175.66666666667
0.838,2184.66666666667
0.839,2173
0.84,2174
0.841,2188
0.842,2181
0.843,2179
0.844,2182.33333333333
0.845,2178.33333333333
0.846,2176.66666666667
0.847,2181
0.848,2179.33333333333
0.849,2179
0.85,2191
0.851,2175
0.852,2175
0.853,2171.33333333333
0.854,2175
0.855,2173.33333333333
0.856,2188.33333333333
0.857,2180
0.858,2177
0.859,2181.33333333333
0.86,2175.33333333333
0.861,2175.33333333333
0.862,2180.33333333333
0.863,2178.66666666667
0.864,2177.66666666667
0.865,2178.66666666667
0.866,2181
0.867,2174.33333333333
0.868,2176
0.869,2174.66666666667
0.87,2175.33333333333
0.871,2179
0.872,2182.33333333333
0.873,2176
0.874,2189.33333333333
0.875,2173
0.876,2182
0.877,2182.66666666667
0.878,2175.66666666667
0.879,2177.33333333333
0.88,2179
0.881,2177
0.882,2179.33333333333
0.883,2176
0.884,2170
0.885,2173.66666666667
0.886,2173.33333333333
0.887,2175.33333333333
0.888,2191.66666666667
0.889,2176.33333333333
0.89,2175.66666666667
0.891,2174
0.892,2183.33333333333
0.893,2174.66666666667
0.894,2177.33333333333
0.895,2176
0.896,2180
0.897,2176.66666666667
0.898,2176.66666666667
0.899,2177
0.9,2174
0.901,2174
0.902,2174
0.903,2180.33333333333
0.904,2180
0.905,2174
0.906,2175.33333333333
0.907,2179.66666666667
0.908,2178.66666666667
0.909,2189
0.91,2177.33333333333
0.911,2182
0.912,2176.33333333333
0.913,2181
0.914,2179.33333333333
0.915,2177.66666666667
0.916,2177.33333333333
0.917,2180.66666666667
0.918,2172.33333333333
0.919,2176.33333333333
0.92,2178.66666666667
0.921,2181.66666666667
0.922,2177
0.923,2181
0.924,2169.33333333333
0.925,2180
0.926,2174
0.927,2175.66666666667
0.928,2188.33333333333
0.929,2170.33333333333
0.93,2181.66666666667
0.931,2188
0.932,2176.33333333333
0.933,2177
0.934,2175.33333333333
0.935,2178.33333333333
0.936,2170.33333333333
0.937,2181.33333333333
0.938,2181.66666666667
0.939,2174.66666666667
0.94,2180.66666666667
0.941,2175
0.942,2194
0.943,2180
0.944,2175.33333333333
0.945,2179.33333333333
0.946,2174.66666666667
0.947,2177.66666666667
0.948,2173
0.949,2173.33333333333
0.95,2170
0.951,2180.66666666667
0.952,2177.66666666667
0.953,2178.33333333333
0.954,2177.66666666667
0.955,2174.66666666667
0.956,2174.33333333333
0.957,2177
0.958,2175.66666666667
0.959,2179.33333333333
0.96,2174.33333333333
0.961,2177.33333333333
0.962,2169
0.963,2176.66666666667
0.964,2193.66666666667
0.965,2178.66666666667
0.966,2177.66666666667
0.967,2176.66666666667
0.968,2177.66666666667
0.969,2173.66666666667
0.97,2178
0.971,2176.33333333333
0.972,2175.66666666667
0.973,2179.33333333333
0.974,2178.66666666667
0.975,2176
0.976,2189.33333333333
0.977,2175
0.978,2177
0.979,2172
0.98,2180.33333333333
0.981,2181
0.982,2180
0.983,2168.33333333333
0.984,2183.66666666667
0.985,2173.33333333333
0.986,2179.33333333333
0.987,2180.33333333333
0.988,2175
0.989,2181.66666666667
0.99,2171.33333333333
0.991,2173
0.992,2180
0.993,2172.66666666667
0.994,2172
0.995,2178.33333333333
0.996,2173
0.997,2172.33333333333
0.998,2177.33333333333
0.999,2176.66666666667
1,2180.66666666667
